measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Prevalence,Finland,Female,50 to 54,Heart failure due to myocarditis,Heart failure,Rate,2019,13.36965927,21.70070255,7.700229128
Prevalence,Finland,Male,55 to 59,Heart failure due to myocarditis,Heart failure,Rate,2019,12.21975701,17.57136574,7.513009848
Prevalence,Finland,Female,55 to 59,Heart failure due to myocarditis,Heart failure,Rate,2019,11.26018458,18.46369946,6.154831938
Prevalence,Finland,Male,60 to 64,Heart failure due to myocarditis,Heart failure,Rate,2019,18.97008859,27.83670777,11.03336794
Prevalence,Finland,Female,60 to 64,Heart failure due to myocarditis,Heart failure,Rate,2019,16.15662127,26.04901967,8.959743268
Prevalence,Finland,Male,65 to 69,Heart failure due to myocarditis,Heart failure,Rate,2019,29.85337494,43.30407331,19.36136874
Prevalence,Finland,Female,65 to 69,Heart failure due to myocarditis,Heart failure,Rate,2019,24.82859948,40.16458281,14.66585567
Prevalence,Finland,Male,70 to 74,Heart failure due to myocarditis,Heart failure,Rate,2019,41.93247281,67.57799881,25.21104669
Prevalence,Finland,Female,70 to 74,Heart failure due to myocarditis,Heart failure,Rate,2019,25.79059397,47.7513402,13.2443429
Prevalence,Finland,Male,75 to 79,Heart failure due to myocarditis,Heart failure,Rate,2019,57.20191425,82.81164926,35.75361015
Prevalence,Finland,Female,75 to 79,Heart failure due to myocarditis,Heart failure,Rate,2019,24.93174657,41.54969556,13.95229754
Prevalence,Finland,Male,<1 year,Heart failure due to myocarditis,Heart failure,Rate,2019,2.161649133,3.360788687,1.290914218
Prevalence,Finland,Female,<1 year,Heart failure due to myocarditis,Heart failure,Rate,2019,0.508622767,0.881627193,0.267526935
Prevalence,Finland,Male,80 to 84,Heart failure due to myocarditis,Heart failure,Rate,2019,71.23391087,105.8378276,43.15727297
Prevalence,Finland,Female,80 to 84,Heart failure due to myocarditis,Heart failure,Rate,2019,44.09340465,73.86086725,25.08595208
Prevalence,Finland,Male,85 plus,Heart failure due to myocarditis,Heart failure,Rate,2019,121.9615011,176.9642743,80.08085101
Prevalence,Finland,Female,85 plus,Heart failure due to myocarditis,Heart failure,Rate,2019,100.6143894,170.3978756,54.54605039
Prevalence,Timor-Leste,Male,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Timor-Leste,Female,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Timor-Leste,Male,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Timor-Leste,Female,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Timor-Leste,Male,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Timor-Leste,Female,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Timor-Leste,Male,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0.176654294,0.370998778,0.064509345
Prevalence,Timor-Leste,Female,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0.123346051,0.267545474,0.045172741
Prevalence,Timor-Leste,Male,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,1.915428099,3.458407204,0.90566484
Prevalence,Timor-Leste,Female,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0.768659099,1.377187651,0.353924118
Prevalence,Timor-Leste,Male,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,7.183317436,12.90712496,3.058894483
Prevalence,Timor-Leste,Female,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,2.530190175,4.911996012,1.06027049
Prevalence,Timor-Leste,Male,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,13.83173793,25.607908,6.610547252
Prevalence,Timor-Leste,Female,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,4.53264856,8.718874452,2.005700427
Prevalence,Timor-Leste,Male,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,21.64367072,40.17644851,10.57707424
Prevalence,Timor-Leste,Female,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,6.777027274,13.19819477,2.953112477
Prevalence,Timor-Leste,Male,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,42.42239985,77.26544827,21.22661478
Prevalence,Timor-Leste,Female,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,13.96117885,26.78473494,6.696790165
Prevalence,Timor-Leste,Male,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,104.3230287,185.4441947,55.64031005
Prevalence,Timor-Leste,Female,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,37.79040262,69.987689,19.02513754
Prevalence,Timor-Leste,Male,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,204.2111807,355.3636385,107.3464815
Prevalence,Timor-Leste,Female,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,82.00398159,146.1260954,43.7872922
Prevalence,Timor-Leste,Male,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,340.0439589,634.1274599,156.8997589
Prevalence,Timor-Leste,Female,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,150.3308292,283.7338048,68.67990195
Prevalence,Timor-Leste,Male,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,576.2356813,1051.510201,283.6338735
Prevalence,Timor-Leste,Female,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,280.426572,479.1257764,142.3342386
Prevalence,Timor-Leste,Male,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,1100.167586,1807.222793,614.4588219
Prevalence,Timor-Leste,Female,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,596.5570294,972.3305164,327.0152951
Prevalence,Timor-Leste,Male,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,1728.079275,2864.514429,928.0296761
Prevalence,Timor-Leste,Female,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,999.1244227,1673.187862,530.0654684
Prevalence,Timor-Leste,Male,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,2392.099891,3980.230593,1307.701552
Prevalence,Timor-Leste,Female,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,1449.664951,2484.03433,759.5381043
Prevalence,Timor-Leste,Male,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Timor-Leste,Female,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Timor-Leste,Male,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,3169.838293,5136.34032,1772.746746
Prevalence,Timor-Leste,Female,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,2020.324902,3329.31525,1099.656955
Prevalence,Timor-Leste,Male,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,4751.850492,7684.223087,2744.473237
Prevalence,Timor-Leste,Female,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,3329.233984,5388.089766,1931.147595
Prevalence,Rwanda,Male,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Rwanda,Female,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Rwanda,Male,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Rwanda,Female,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Rwanda,Male,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Rwanda,Female,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Rwanda,Male,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.292098946,0.689997707,0.094119367
Prevalence,Rwanda,Female,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.178762045,0.438940208,0.055594174
Prevalence,Rwanda,Male,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.841680408,1.655555939,0.342120282
Prevalence,Rwanda,Female,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.47854167,0.921405429,0.190578722
Prevalence,Rwanda,Male,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,2.244158721,4.814929747,0.750776775
Prevalence,Rwanda,Female,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1.228053941,2.767350534,0.397438405
Prevalence,Rwanda,Male,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,5.513993959,11.5505535,2.211772487
Prevalence,Rwanda,Female,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,2.878264756,6.227855585,1.068067467
Prevalence,Rwanda,Male,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,15.02808199,32.10730497,5.838676169
Prevalence,Rwanda,Female,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,7.167298985,16.32317439,2.646157391
Prevalence,Rwanda,Male,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,40.39966167,83.51020483,17.26874277
Prevalence,Rwanda,Female,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,18.40623609,38.42220303,7.398918188
Prevalence,Rwanda,Male,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,104.9221194,200.0135861,47.73839106
Prevalence,Rwanda,Female,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,48.48273056,103.9277563,21.42100873
Prevalence,Rwanda,Male,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,185.9335323,349.7825961,84.14053275
Prevalence,Rwanda,Female,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,86.61341465,182.2211425,36.65467377
Prevalence,Rwanda,Male,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,253.2092085,499.3235941,102.868662
Prevalence,Rwanda,Female,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,117.3549571,245.200891,45.76673122
Prevalence,Rwanda,Male,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,415.7151913,790.3314033,172.2310797
Prevalence,Rwanda,Female,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,190.3773404,391.0320097,74.81132126
Prevalence,Rwanda,Male,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,826.21535,1460.507669,405.3391647
Prevalence,Rwanda,Female,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,367.5870407,643.5748236,178.5498607
Prevalence,Rwanda,Male,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1165.006875,2112.4986,506.998333
Prevalence,Rwanda,Female,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,506.8929243,953.9733428,226.6463269
Prevalence,Rwanda,Male,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1346.025991,2462.58164,620.2173489
Prevalence,Rwanda,Female,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,583.6123958,1041.328327,281.2795908
Prevalence,Rwanda,Male,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Rwanda,Female,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Rwanda,Male,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1600.811569,2946.70736,743.9645909
Prevalence,Rwanda,Female,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,674.8509295,1219.304506,314.4264563
Prevalence,Rwanda,Male,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,2337.904704,4091.152884,1105.236366
Prevalence,Rwanda,Female,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,946.3345222,1659.943584,449.9269258
Prevalence,Kenya,Male,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Kenya,Female,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Kenya,Male,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Kenya,Female,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Kenya,Male,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Kenya,Female,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Kenya,Male,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1.625209884,3.374012305,0.639568816
Prevalence,Kenya,Female,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.686313355,1.469156824,0.262456866
Prevalence,Kenya,Male,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,3.574364388,6.474136662,1.68345137
Prevalence,Kenya,Female,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1.445529861,2.669976586,0.631699872
Prevalence,Kenya,Male,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,7.847280064,15.68359572,2.926578342
Prevalence,Kenya,Female,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,3.057368838,6.424002437,1.143451988
Prevalence,Kenya,Male,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,15.83356427,29.47981323,7.319039534
Prevalence,Kenya,Female,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,6.742572274,13.0701956,2.861099876
Prevalence,Kenya,Male,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,37.95963489,60.43811285,18.83183904
Prevalence,Kenya,Female,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,18.15021135,35.4148675,7.414771448
Prevalence,Kenya,Male,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,91.58615006,144.946712,50.81408691
Prevalence,Kenya,Female,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,47.34144064,86.49771414,22.66356724
Prevalence,Kenya,Male,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,215.653624,304.8712749,133.3074008
Prevalence,Kenya,Female,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,120.133586,191.227175,62.01363192
Prevalence,Kenya,Male,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,372.6900242,536.3653588,227.9521154
Prevalence,Kenya,Female,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,214.2238655,340.7095348,111.4452999
Prevalence,Kenya,Male,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,523.4341721,797.9486393,272.5237082
Prevalence,Kenya,Female,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,299.709602,490.3650948,136.4002919
Prevalence,Kenya,Male,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,915.3361281,1335.151863,487.8483617
Prevalence,Kenya,Female,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,517.4709762,839.6761303,234.2934484
Prevalence,Kenya,Male,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,2018.84168,2895.068723,1157.069208
Prevalence,Kenya,Female,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1096.564344,1786.633141,582.4052497
Prevalence,Kenya,Male,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,3196.531993,4602.868923,1804.371856
Prevalence,Kenya,Female,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1643.197341,2720.28812,809.3814105
Prevalence,Kenya,Male,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,4157.753061,6275.228567,2402.37869
Prevalence,Kenya,Female,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,2011.750736,3446.382885,1041.923177
Prevalence,Kenya,Male,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Kenya,Female,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Kenya,Male,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,5362.894124,7855.470249,3230.291005
Prevalence,Kenya,Female,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,2438.455077,4163.70945,1246.60068
Prevalence,Kenya,Male,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,8006.228247,11682.80453,4550.9393
